	DHAK_HAK	DHAK_HAJ	DHAK_HAI	DHAK_HAH	DHAK_HAG	DHAK_HAF	DHAK_HAE	DHAK_HAD	DHAK_HAC	DHAK_HAB	DHAK_HAV	DHAK_HAX	DHAK_HAL	DHAK_HAM	DHAK_HAN	DHAK_HAO	DHAK_HAP	DHAK_HAR	DHAK_HAT	DHAK_HAU	DHAK_C22_M	DHAK_C23_M	DHAK_C19_M	DHAK_C2_M	DHAK_C16_M	DHAK_C18_M	DHAK_C14_M	DHAK_C15_M	DHAK_C10_M	DHAK_C13_M	DHAK_C7_M	DHAK_C9_M	DHAK_C5_M	DHAK_C6_M	DHAK_C3_M	DHAK_C4_M	DHAK_C24_M	DHAK_C25_M	DHAK_HA	DHAK_HAA	DHAK_HDF	DHAK_HDE	DHAK_HDB	DHAK_HDA	DHAK_HDD	DHAK_HDC	DHAK_HCY	DHAK_HCW	DHAK_HD	DHAK_HCZ	DHAK_HCD	DHAK_HCB	DHAK_HCA	DHAK_HC	DHAK_HCJ	DHAK_HCI	DHAK_HCH	DHAK_HCF	DHAK_HCL	DHAK_HCK	DHAK_HN	DHAK_HO	DHAK_HL	DHAK_HM	DHAK_HJ	DHAK_HK	DHAK_HG	DHAK_HI	DHAK_HE	DHAK_HF	DHAK_HCU	DHAK_HCV	DHAK_HCQ	DHAK_HCR	DHAK_HCS	DHAK_HCT	DHAK_HCM	DHAK_HCN	DHAK_HCO	DHAK_HCP	DHAK_HBH	DHAK_HBG	DHAK_HB	DHAK_HAZ	DHAK_HBB	DHAK_HBA	DHAK_HBD	DHAK_HBC	DHAK_HBF	DHAK_HBE	DHAK_HZ	DHAK_HY	DHAK_HU	DHAK_HT	DHAK_HW	DHAK_HV	DHAK_HQ	DHAK_HP	DHAK_HS	DHAK_HR	DHAK_HBY	DHAK_HBZ	DHAK_HBK	DHAK_HBL	DHAK_HBI	DHAK_HBJ	DHAK_HBV	DHAK_HBW	DHAK_HBM	DHAK_HBR
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum|t__Bifidobacterium_bifidum_unclassified	0	0	0	0.66643	0	0	0.01436	0	0	0	0	0.20136	0	1.45099	0.92573	0	0	0	0	0	0	0	0	0.19495	0	0.04082	0	0.10326	0	0	0	0	0.01757	0	0	0	0.15377	0	0	0	0	0.05114	0.19454	0.61251	0	0	0	0	0	0	0	0	0	0	0	0.23792	0	0	0	0	0	0	0	0	0	0	0.01983	0.05288	0.08998	0	0	0.07056	0	0	0	0.366	0.00903	0	0.06766	0	0.94591	0	0	0	0	0	0	0	0.59659	1.84386	0	0.12645	0	0.17143	0	1.2776	0.03092	0	0	0	0	0	0	0	0	0	0	0	4.63415	0.12688
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme|t__GCF_000156655	0	0	0	0.38155	0.00791	0	0	2.25901	0.1367	0.0999	7.27421	0.96291	0.07789	0	0	1.40407	0.10866	0	0.01214	0	0	0.04159	0	0	0.04711	0	0.06337	0.01254	0	0	0.08522	0.07598	0	0	0.17459	0.67852	0.40263	0.06242	0	0	0	0	0	0	0	0.26628	0	0	0.04967	0	0	0	0	0	0	0.80336	0	0	0	0	0.00762	0	0.38401	0	0	0	0	0	0	0.01763	0	0	0	0	0	0	0	0	0	0	0	1.0477	0	0	0	0	0	0.00535	0	0	0	0	1.35041	0.55349	0	0	0	0.39951	0	0	0	0	0	0	0	0	0.67065	1.18304	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa|t__GCF_000239955	0	0	0	0.20028	0	0	0	0	0	0	0	0	0	0	0	0.12498	0.01961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20964	0	0.07295	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica|t__Veillonella_atypica_unclassified	0	0	0	0.04472	0	0	0.02915	0.00591	0	0	0.04974	0.004	0	0.40141	0.13787	0.1906	0.04504	0	0	0	0.15568	0.0979	0.1377	0	0	0	0.23912	0	0	0	0	0.3032	0.02534	0	0.05321	0	0	0.16658	0	0	0	0.20903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04231	0	0	0	0	0.11752	0.01276	0.29174	0.0508	1.08163	0	0	0	0	0	0	0	0	0	0	0	0	1.32932	0	0	0	0	0	0	0.00256	0	0	0.02196	0	0	0.01107	0.9733	1.176	0	0	0	0	0	0	0	0.25248	0	0.20144	0.1726	0	0.00875	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar|t__GCF_000160015	0	0	0	0.03865	0	0	0.06683	0	0	0	0.05157	0.09938	0	0	0.0195	0.01292	0	0	0	0	0.01836	0.04986	0.00716	0	0	0	0.07809	0	0	0	0	0.00767	0.02237	0	0.09313	0	0	0.08386	0	0	0	0.83276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02507	0	0.04194	0.1315	0.00863	0	0	0	0	0	0	0	0.00237	0	0	0	0	0	0	0	0	0	0	0	0.02068	0	0.001	0.00987	0	0	0	0.21584	0.16499	0	0	0	0	0	0	0	0	0	0.16522	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__Streptococcus_salivarius_unclassified	0	0	0	0.03501	0	0	0	0	0	0	1.16283	1.64348	0	0	0.05449	0.04624	0.24503	0	0	0.1226	0	0.0526	0.19759	0.08478	0.05499	0	0.3621	0.04397	0	0.54978	0	0.09553	0.71084	0.09056	0.11528	0.00957	0	0.07997	0	0	0	0.35422	0	0	0.22174	0.17154	0.24621	0	0	0	0	0	0	0	0	0.12701	0.12434	0	0	0	0	0	0.14126	0.02805	0.01896	0	0.03201	0.00889	0	0	0	0	0	0	0	0	0	0	0	0	0.03007	0.05903	0	0.0306	0	0	0.39631	0.15621	0	0.01532	0.04367	0.0717	0	0.16391	0	1.33327	0	0.06954	0	0	0	0	0	0.20059	0.04326	0.87415	0.14465	0	0.0535	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae|t__Bacteroides_salyersiae_unclassified	0	0	0	0.01044	0	0	0	0	0	0	0	0.00947	0	0	0	0	0	0	0	0	0	0	0	1.94628	0	0	0	0	0	1.25235	0	0	0	0.59643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11253	0	0	0	0.009	0	0	0	0	0	0	0	0	0.1414	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria|t__GCF_000193635	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40344	0	0	0	0	0	0	0	0	8.29849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0	0	0	0	0.1003	0	5.29999	0	2.35186	1.14099	0	0.49806	0	0.0877	0	0	0	0	0	0	2.37221	1.25058	0	0.06703	0	0	0.15673	0	2.08803	0.23532	0.35526	5.47669	0	0.18884	0.06399	0	1.97479	1.46102	0	0	0.86271	0.92044	0.06163	0	0	0	0	0	0	0	1.0399	0.9387	0	0	0.09275	0	0	0	0	0.15917	0	0	2.90136	0	0	0.09399	0.16492	0.03107	0.81406	0	0	0	0	0.34803	0	0	0	0.16013	0	0	0	0	0	0	0	0	0	0.1071	2.16014	0	0	0	3.18902	0	0	0	0.70524	0	0	0	0.87355	0.87009	0.17847	0	1.21391	0	0	0	0.07407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0	0	0	0	0.0613	0	6.89547	0.02425	3.18195	1.07498	0	0.28115	0	0.00704	0	0	0	0	0	0	1.75418	0	0	0	0	0	0.04003	2.60377	1.16562	1.27544	0	5.30664	0	3.07175	0.22348	0.7123	0.80694	0	0	2.0141	0	0	0.66181	0	0	0	0	0.6753	0	5.85791	1.21242	0.24781	0.26337	2.32019	0.03831	0	0	0	0	0	0	0	0.00468	0	0	0	0	0.89437	0	0	0	0.0914	3.86463	0.04141	0	0	0	0	0.10712	0	0	0	0	0	0	0	0.04962	0.08964	0	0	0	0	0.96156	0.27526	0	0	0.2038	0	0.06024	0.02018	0	0.344	0.06611	0	0	0	0	0	0	0.57239
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0	0	0	0	0.12759	0	0.35228	0	0	0.30649	0	0	0	0.31867	0	0	0	0	0	0	0	0	0	1.06846	0	0	0	0.03505	0.33668	0.30205	0	0.03918	0	0	0	0	0.03729	0	0	0	0.45914	0	0.05998	0	0	0.04255	0.25893	0.14461	0	0.24966	0.15643	0.23093	0	0.0075	0	0	0	0	0	0.50596	0	0	0.01344	0	0	0	0	0.31634	0	0.00456	0	0	0.30748	0	0	0	0	0	0	0	0	0.34141	0.01232	0	0	0	0.03117	0.22361	0	0	0	0	0.01013	0	0	0	0.00119	0	0	0.0081	0.42926	0.24359	0.35747	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0	0	0	0	0.1003	0	0	0	0	1.14099	0	0	0	0.0877	0	0	0	0	0	0	0	0	0	0.06703	0	0	0.15673	0	0	0.23532	0.35526	0	0	0.18884	0.06399	0	0	0	0	0	0	0	0.06163	0	0	0	0	0	0	0	0	0	0	0	0.09275	0	0	0	0	0.15917	0	0	0	0	0	0.09399	0.16492	0.03107	0	0	0	0	0	0.34803	0	0	0	0.16013	0	0	0	0	0	0	0	0	0	0.1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17847	0	0	0	0	0	0.07407	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0	0	0	0	0.0613	0	6.89547	0.02425	3.18195	1.07498	0	0.28115	0	0.00704	0	0	0	0	0	0	1.75418	0	0	0	0	0	0.04003	2.60377	1.16562	1.27544	0	5.30664	0	3.07175	0.22348	0.7123	0.80694	0	0	2.0141	0	0	0.66181	0	0	0	0	0.6753	0	5.85791	1.21242	0.24781	0.26337	2.32019	0.03831	0	0	0	0	0	0	0	0.00468	0	0	0	0	0.89437	0	0	0	0.0914	3.86463	0.04141	0	0	0	0	0.10712	0	0	0	0	0	0	0	0.04962	0.08964	0	0	0	0	0.96156	0.27526	0	0	0.2038	0	0.06024	0.02018	0	0.344	0.06611	0	0	0	0	0	0	0.57239
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0	0	0	0.0284	0	0	0	0.03383	0.64442	0	0	0.03031	0.55533	0	0	0.00385	0	0	0.01663	0	0.03471	0	0.01532	0	0	0	0.02014	0	0	0	0.05965	0	0.00472	0	0	0	0.06219	0	0.03032	0	0.02818	0	0	0	0	0	0.12314	0	0.03319	0.0169	0.02399	0	0	0	0	0	0	0	0	0	0	0.01549	0	0	0	0	0	0.0153	0	0	0	0.11256	0.01979	0	0	0	0	0	0.761	0	0.1336	0	0	0.01932	0	0	0.12996	0	0	0	0	0.51836	0	0	0	0.05623	0	0.00748	0	0	0.03835	0.02116	0	0	0	0	0.04347	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0	0	0	0	0.01279	0	0	0	0.05509	0	0	0	0	0.00652	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21216	0.45106	0	0	0.0882	0	0	0	0	2.13069	0	0	0.35541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14763	0	0	0.86815	0	0	0	0	0	0	0	0.01321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19485	0	0	0	0.04989	0	0	0	0.06128	0	0	0	0	0	0.03591	0	0	0.26632	0	0	1.63456	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii|t__GCF_000265365	0	0	0	0	0.12759	0	0.35228	0	0	0.30649	0	0	0	0.31867	0	0	0	0	0	0	0	0	0	1.06846	0	0	0	0.03505	0.33668	0.30205	0	0.03918	0	0	0	0	0.03729	0	0	0	0.45914	0	0.05998	0	0	0.04255	0.25893	0.14461	0	0.24966	0.15643	0.23093	0	0.0075	0	0	0	0	0	0.50596	0	0	0.01344	0	0	0	0	0.31634	0	0.00456	0	0	0.30748	0	0	0	0	0	0	0	0	0.34141	0.01232	0	0	0	0.03117	0.22361	0	0	0	0	0.01013	0	0	0	0.00119	0	0	0.0081	0.42926	0.24359	0.35747	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__GCF_000296465	0	0	0	0	0.0613	0	6.89547	0.02425	3.18195	1.07498	0	0.28115	0	0.00704	0	0	0	0	0	0	1.75418	0	0	0	0	0	0.04003	2.60377	1.16562	1.27544	0	5.30664	0	3.07175	0.22348	0.7123	0.80694	0	0	2.0141	0	0	0.66181	0	0	0	0	0.6753	0	5.85791	1.21242	0.24781	0.26337	2.32019	0.03831	0	0	0	0	0	0	0	0.00468	0	0	0	0	0.89437	0	0	0	0.0914	3.86463	0.04141	0	0	0	0	0.10712	0	0	0	0	0	0	0	0.04962	0.08964	0	0	0	0	0.96156	0.27526	0	0	0.2038	0	0.06024	0.02018	0	0.344	0.06611	0	0	0	0	0	0	0.57239
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__GCF_000312145	0	0	0	0	0.0284	0	0	0	0.03383	0.64442	0	0	0.03031	0.55533	0	0	0.00385	0	0	0.01663	0	0.03471	0	0.01532	0	0	0	0.02014	0	0	0	0.05965	0	0.00472	0	0	0	0.06219	0	0.03032	0	0.02818	0	0	0	0	0	0.12314	0	0.03319	0.0169	0.02399	0	0	0	0	0	0	0	0	0	0	0.01549	0	0	0	0	0	0.0153	0	0	0	0.11256	0.01979	0	0	0	0	0	0.761	0	0.1336	0	0	0.01932	0	0	0.12996	0	0	0	0	0.51836	0	0	0	0.05623	0	0.00748	0	0	0.03835	0.02116	0	0	0	0	0.04347	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii|t__Bacteroides_eggerthii_unclassified	0	0	0	0	0.01279	0	0	0	0.05509	0	0	0	0	0.00652	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21216	0.45106	0	0	0.0882	0	0	0	0	2.13069	0	0	0.35541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14763	0	0	0.86815	0	0	0	0	0	0	0	0.01321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19485	0	0	0	0.04989	0	0	0	0.06128	0	0	0	0	0	0.03591	0	0	0.26632	0	0	1.63456	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0	0	0	0	0	11.65881	1.70442	0	0.06807	0	0	0	0	0.22784	0	0	0.00338	0	0	0	0	0	0	3.62903	0	0	0	0	0.22667	0	0	0	0	0	0	0	0	0	0	4.40202	0	3.96595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2331	0	0.42764	0	10.31111	1.48823	1.49808	0	0	0.00475	0	0	0	0	0	0	0.02082	0	0	0	1.54549	0	0	0	0	0	0	0	0	0	2.9912	2.46221	0	0	0.46109	0	0	0.23919	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0	0	0	0	0	2.58659	4.58083	0	21.58917	0	0	0	0	1.35111	0	0	0.81259	0	0	0	0	0	3.85769	0.05819	0	2.00509	0	4.67521	0	1.64611	0	2.03191	0	0	0	0	0	0	0	1.29227	0	0	0	0	0	0	0.59809	0.0721	0	0	3.42616	0	0.33271	1.13554	0	9.49533	0	0	0	1.4103	0.39155	0	1.88877	0	1.11822	25.79631	6.39729	0.93396	1.1272	0	0.01688	0	0	0	0	0	0.8834	0	0	0	0	0	0.11946	0	0	0	0	0	0	0	0	0	0.4126	3.49272	0	0	2.59751	0	0	3.12716	0	0	0.09995	0	5.19843	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0	0	0	0	0	0.67043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94827	0	0	0	0	0	0	0	0	0	0	0.00881	0	0	0.04268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0.01631	0	0	0	0	0	0	0	0	0.04269	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0	0	0	0	0	0.34365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1378	0	2.34019	0	0	0	0.0809	0	0	0.05703	0.05792	0	0	0	0	0	0.14314	0	0	0.24607	0.01547	0	0	0	0	0	0	0	0.97093	0	0.00767	0.62762	0	0	0	0	0.92877	0	8.021	0	0	0	0	0	0	0	0	0.27501	0	0.04201	0	0.05027	0	0	0	0	1.01856	0	0	0	3.43061	0	0	0	0	0.07142	0	2.3253	0	0	0	0	0.30081	0	0	0	0	0	0	0.22383	0.01573	0	0	6.78371	0	0.04188	1.5674	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0	0	0	0	0	0.01467	0	0	0.01002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27713	0.09028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07319	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0	0	0	0	0	0.00929	0	0	0	0	0	0.02421	0	0.02226	0	0	0.00289	0	0	0	0	0.01534	0	0	0.05638	0	0	0	0	0	0.03096	0	0	0.00675	0	0	0.22226	0.00166	0	0	0.01337	0	0.0309	0	0	0	0	0	0	0	0	0	0	0	0	0.01267	0	0.01296	0	0	0	0	0.15542	0	0	0.11272	0	0	0.00851	0	0	0	0	0	0	0	0	0.01607	0	0	0	0.00363	0	0.01752	0	0	0	0	0	0	0	0	0.0532	0	0	0	0.0829	0	0	0	0	0.00508	0.00336	0.00836	0.01157	0	0	0	0	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0	0	0	0	0	0.00662	0	0	0.05372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086	0	0	0	0	0	0.04353	0	0	0	0	0.15734	0.2484	0.20689	0	0	0	0.00636	0	0	0	0	0	0	0	0	0	0.05498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121	0	0	0	0.01465	0	0.93751	0	0.39702	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola|t__GCF_000154845	0	0	0	0	0	11.65881	1.70442	0	0.06807	0	0	0	0	0.22784	0	0	0.00338	0	0	0	0	0	0	3.62903	0	0	0	0	0.22667	0	0	0	0	0	0	0	0	0	0	4.40202	0	3.96595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2331	0	0.42764	0	10.31111	1.48823	1.49808	0	0	0.00475	0	0	0	0	0	0	0.02082	0	0	0	1.54549	0	0	0	0	0	0	0	0	0	2.9912	2.46221	0	0	0.46109	0	0	0.23919	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius|t__GCF_000187895	0	0	0	0	0	2.58659	4.58083	0	21.58917	0	0	0	0	1.35111	0	0	0.81259	0	0	0	0	0	3.85769	0.05819	0	2.00509	0	4.67521	0	1.64611	0	2.03191	0	0	0	0	0	0	0	1.29227	0	0	0	0	0	0	0.59809	0.0721	0	0	3.42616	0	0.33271	1.13554	0	9.49533	0	0	0	1.4103	0.39155	0	1.88877	0	1.11822	25.79631	6.39729	0.93396	1.1272	0	0.01688	0	0	0	0	0	0.8834	0	0	0	0	0	0.11946	0	0	0	0	0	0	0	0	0	0.4126	3.49272	0	0	2.59751	0	0	3.12716	0	0	0.09995	0	5.19843	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__Parabacteroides_johnsonii_unclassified	0	0	0	0	0	0.67043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94827	0	0	0	0	0	0	0	0	0	0	0.00881	0	0	0.04268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0.01631	0	0	0	0	0	0	0	0	0.04269	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__GCF_000231275	0	0	0	0	0	0.34365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1378	0	2.34019	0	0	0	0.0809	0	0	0.05703	0.05792	0	0	0	0	0	0.14314	0	0	0.24607	0.01547	0	0	0	0	0	0	0	0.97093	0	0.00767	0.62762	0	0	0	0	0.92877	0	8.021	0	0	0	0	0	0	0	0	0.27501	0	0.04201	0	0.05027	0	0	0	0	1.01856	0	0	0	3.43061	0	0	0	0	0.07142	0	2.3253	0	0	0	0	0.30081	0	0	0	0	0	0	0.22383	0.01573	0	0	6.78371	0	0.04188	1.5674	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus|t__GCF_000195615	0	0	0	0	0	0.01467	0	0	0.01002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27713	0.09028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07319	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis|t__GCF_000226135	0	0	0	0	0	0.00929	0	0	0	0	0	0.02421	0	0.02226	0	0	0.00289	0	0	0	0	0.01534	0	0	0.05638	0	0	0	0	0	0.03096	0	0	0.00675	0	0	0.22226	0.00166	0	0	0.01337	0	0.0309	0	0	0	0	0	0	0	0	0	0	0	0	0.01267	0	0.01296	0	0	0	0	0.15542	0	0	0.11272	0	0	0.00851	0	0	0	0	0	0	0	0	0.01607	0	0	0	0.00363	0	0.01752	0	0	0	0	0	0	0	0	0.0532	0	0	0	0.0829	0	0	0	0	0.00508	0.00336	0.00836	0.01157	0	0	0	0	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila|t__GCF_000205165	0	0	0	0	0	0.00662	0	0	0.05372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086	0	0	0	0	0	0.04353	0	0	0	0	0.15734	0.2484	0.20689	0	0	0	0.00636	0	0	0	0	0	0	0	0	0	0.05498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121	0	0	0	0.01465	0	0.93751	0	0.39702	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	0	0	0	0	0	0	0.57815	0	4.18647	0	0	0.20362	0	1.87288	0	0	0	0	0	13.0844	0	0.57021	0.0159	6.17751	0.06884	0	0.41652	0.40221	0.04597	1.09436	0.00987	0.01277	0	5.68595	0	0	0.27867	1.07777	0	0	0.12046	0.46906	0	0.07014	0	0	0	0	0	0.01424	0.0314	2.88649	73.99269	0	0	0	0	0	0	0	0.05607	0	0	0	0	0	0	0.01836	0.15281	0	0	0.07566	3.64158	0	0.08208	0	0	0	0.08384	4.73888	0	1.09558	0	0	0	0	0.0677	0	1.57529	0	0	0	0.46304	0	0	0	0.50042	0	0	0	0.07374	2.71555	0	0	11.30624	0.06426	0	13.47819	0	0
